participant_id,cohort_year,survey_date,age_at_enrollment,grade_level,race_ethnicity,gender,high_school,title_1_school,family_income_range,household_size,first_generation_college,program_track,transportation_barrier,childcare_needs,act_composite_pre,act_english_pre,act_math_pre,act_reading_pre,act_science_pre,sat_total_pre,sat_math_pre,sat_verbal_pre,gpa_pre,college_readiness_self_rating,study_hours_per_week,career_confidence_rating,academic_support_at_home,technology_access,post_secondary_plan
CYC2022001,2022,2022-09-20,17,12th,Native American,Male,Vance High School,Yes,"$25,000-$39,999",2,Yes,College Prep,Yes,N/A,23,26,24,24,20,650,300,350,2.11,8,11,3,Strong,Limited access,Trade school
CYC2022002,2022,2022-09-29,16,10th,Asian,Male,Independence High School,No,"Under $25,000",4,Yes,Career Readiness,Yes,No,22,19,21,21,23,950,440,510,2.01,10,4,9,Limited,Good access,Community college
CYC2022003,2022,2022-08-31,18,12th,Hispanic/Latino,Male,Providence High School,No,"$60,000-$79,999",3,Yes,Career Readiness,No,No,15,13,15,15,15,960,440,520,3.7,6,4,5,None,No reliable access,Community college
CYC2022004,2022,2022-10-14,17,11th,Black or African American,Male,Garinger High School,No,"$40,000-$59,999",4,No,Career Readiness,No,No,25,28,21,29,22,1120,540,580,1.86,4,11,7,Limited,Good access,4-year college
CYC2022005,2022,2022-10-11,18,12th,Hispanic/Latino,Female,Garinger High School,Yes,"$60,000-$79,999",4,Yes,College Prep,Yes,No,18,16,18,19,19,1240,620,620,2.82,7,1,6,Limited,Limited access,4-year college
CYC2022006,2022,2022-09-18,17,12th,Native American,Female,Harding University High School,Yes,"$25,000-$39,999",2,Yes,College Prep,No,No,17,17,14,16,19,930,440,490,2.14,9,11,9,Strong,Good access,Trade school
CYC2022007,2022,2022-08-30,16,10th,Black or African American,Male,Garinger High School,Yes,"Under $25,000",5,Yes,College Prep,Yes,No,12,12,14,16,14,1240,640,600,2.64,2,1,1,Moderate,No reliable access,Community college
CYC2022008,2022,2022-09-25,18,12th,Black or African American,Female,Rocky River High School,No,"$60,000-$79,999",1,Yes,Career Readiness,No,No,28,28,24,27,28,710,360,350,2.01,8,11,7,Moderate,Good access,4-year college
CYC2022009,2022,2022-10-15,16,11th,Hispanic/Latino,Female,West Charlotte High School,No,"$25,000-$39,999",4,No,College Prep,Yes,N/A,19,16,19,20,20,840,450,390,1.24,8,8,3,Strong,Limited access,Community college
CYC2022010,2022,2022-10-10,17,11th,Hispanic/Latino,Male,Butler High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,10,9,9,8,8,990,460,530,1,5,8,8,Strong,Limited access,Community college
CYC2022011,2022,2022-09-26,16,11th,White,Male,Garinger High School,No,"$80,000-$99,999",4,Yes,College Prep,No,N/A,17,15,15,19,15,1100,500,600,2.98,6,12,1,Strong,No reliable access,Trade school
CYC2022012,2022,2022-08-22,17,12th,Asian,Female,Harding University High School,Yes,"Under $25,000",1,Yes,Intensive Support,Yes,No,17,16,14,21,18,900,440,460,4,10,9,9,Limited,Limited access,4-year college
CYC2022013,2022,2022-09-28,14,9th,Black or African American,Male,Garinger High School,No,"Under $25,000",4,No,Dual Track,No,No,21,18,21,21,24,770,410,360,1.87,2,11,6,None,Good access,Community college
CYC2022014,2022,2022-09-29,16,11th,Hispanic/Latino,Female,Charlotte Catholic High School,No,"$25,000-$39,999",5,Unknown,College Prep,Yes,N/A,16,15,12,14,18,1060,530,530,3.43,2,6,2,Strong,Good access,4-year college
CYC2022015,2022,2022-09-08,18,12th,Hispanic/Latino,Female,Hopewell High School,Yes,"Under $25,000",3,Yes,Dual Track,Yes,N/A,24,23,22,26,27,1100,570,530,2.11,5,9,4,Limited,No reliable access,Trade school
CYC2022016,2022,2022-09-03,15,9th,Black or African American,Female,Rocky River High School,Yes,"$25,000-$39,999",2,No,Career Readiness,Yes,Yes,23,21,21,26,25,890,430,460,2.15,1,7,1,Strong,Good access,Trade school
CYC2022017,2022,2022-09-18,16,11th,Black or African American,Male,Charlotte Catholic High School,Yes,"Under $25,000",3,No,Career Readiness,No,No,16,16,17,16,14,1050,550,500,2.4,8,7,3,None,Limited access,4-year college
CYC2022018,2022,2022-09-06,18,12th,Hispanic/Latino,Male,Mallard Creek High School,No,"$40,000-$59,999",6,No,College Prep,No,No,17,15,15,18,19,1050,560,490,3.53,10,17,7,Strong,No reliable access,4-year college
CYC2022019,2022,2022-10-11,15,10th,Black or African American,Female,Providence High School,Yes,"$100,000+",5,Yes,Career Readiness,No,No,22,23,24,22,22,910,490,420,1.54,2,0,4,Limited,Good access,Community college
CYC2022020,2022,2022-09-28,18,12th,White,Male,Mallard Creek High School,Yes,"$40,000-$59,999",3,Yes,Career Readiness,No,No,17,17,17,20,15,920,490,430,3.75,6,13,5,None,Limited access,4-year college
CYC2022021,2022,2022-10-17,15,10th,Black or African American,Female,Rocky River High School,Yes,"$25,000-$39,999",5,No,Intensive Support,No,No,25,22,26,27,22,900,470,430,2.92,4,6,4,Limited,Limited access,Trade school
CYC2022022,2022,2022-09-29,16,10th,White,Male,Butler High School,Yes,"$25,000-$39,999",3,Yes,Career Readiness,No,No,18,19,17,21,18,890,460,430,3.34,9,10,2,None,No reliable access,4-year college
CYC2022023,2022,2022-09-21,16,11th,White,Female,Charlotte Catholic High School,No,"$25,000-$39,999",3,Yes,Dual Track,No,No,17,19,19,16,19,750,380,370,1.26,5,1,5,None,Limited access,4-year college
CYC2022024,2022,2022-10-06,16,11th,Multiracial,Male,Julius Chambers High School,Yes,"Under $25,000",2,Yes,Dual Track,Yes,Yes,13,11,12,17,16,980,460,520,2.17,1,2,6,Strong,Good access,4-year college
CYC2022025,2022,2022-09-05,17,12th,White,Male,Harding University High School,Yes,"$40,000-$59,999",2,No,College Prep,Yes,N/A,24,23,23,28,25,1030,530,500,1.86,8,4,6,Strong,Limited access,4-year college
CYC2022026,2022,2022-08-31,17,12th,Native American,Female,Julius Chambers High School,No,"$60,000-$79,999",6,Yes,Dual Track,Yes,No,24,21,26,27,23,770,370,400,2.25,3,13,2,Strong,No reliable access,Military
CYC2022027,2022,2022-09-09,16,11th,Hispanic/Latino,Male,Garinger High School,Yes,"Under $25,000",5,No,Career Readiness,Yes,No,14,12,10,17,15,670,310,360,3,5,4,2,None,Limited access,Military
CYC2022028,2022,2022-10-28,16,11th,Hispanic/Latino,Male,Mallard Creek High School,Yes,"$40,000-$59,999",4,No,Dual Track,No,No,20,23,20,23,18,890,470,420,1.21,7,4,6,Limited,No reliable access,4-year college
CYC2022029,2022,2022-09-21,15,9th,Asian,Female,Olympic High School,Yes,"$60,000-$79,999",3,No,Dual Track,No,No,20,20,20,19,17,1350,620,730,1.34,6,8,4,Limited,Limited access,Community college
CYC2022030,2022,2022-10-29,17,12th,Native American,Female,Mallard Creek High School,No,"$60,000-$79,999",4,No,Dual Track,No,No,19,17,16,19,20,710,350,360,2.96,7,6,7,Limited,No reliable access,Community college
CYC2022031,2022,2022-09-16,17,12th,Black or African American,Male,Hopewell High School,Yes,"Under $25,000",3,Yes,Intensive Support,No,No,22,25,19,23,24,840,410,430,3.27,4,10,4,None,Limited access,Community college
CYC2022032,2022,2022-10-18,16,10th,Hispanic/Latino,Female,Mallard Creek High School,Yes,"$25,000-$39,999",3,Yes,College Prep,No,No,22,23,19,23,19,650,320,330,2.19,4,3,3,None,Limited access,4-year college
CYC2022033,2022,2022-09-10,18,12th,Black or African American,Female,Charlotte Catholic High School,No,"Under $25,000",2,No,College Prep,No,No,24,23,20,24,23,850,400,450,2,1,5,4,None,Limited access,Work
CYC2022034,2022,2022-08-30,17,11th,Black or African American,Female,West Charlotte High School,Yes,"$25,000-$39,999",4,Yes,Career Readiness,Yes,N/A,14,11,13,12,16,850,460,390,3.12,10,5,2,Moderate,Good access,Community college
CYC2022035,2022,2022-10-10,16,11th,Asian,Male,North Mecklenburg High School,Yes,"Under $25,000",6,No,College Prep,No,Yes,19,20,20,20,22,1070,520,550,2.1,3,0,5,None,Limited access,Community college
CYC2022036,2022,2022-10-14,17,12th,White,Female,East Mecklenburg High School,Yes,"$40,000-$59,999",4,Yes,Intensive Support,No,N/A,17,20,15,18,14,1050,520,530,2.37,2,10,1,Moderate,Limited access,Community college
CYC2022037,2022,2022-09-27,17,11th,Black or African American,Male,South Mecklenburg High School,Yes,"$25,000-$39,999",4,Yes,Career Readiness,No,N/A,20,18,21,18,21,1200,640,560,2.29,7,9,6,Limited,Good access,4-year college
CYC2022038,2022,2022-10-02,16,11th,Hispanic/Latino,Female,Independence High School,No,"$40,000-$59,999",3,No,Dual Track,Yes,Yes,28,27,24,26,29,1030,520,510,2.45,9,5,7,Limited,Limited access,Trade school
CYC2022039,2022,2022-10-01,17,11th,Multiracial,Female,Providence High School,Yes,"$40,000-$59,999",3,Yes,Intensive Support,No,No,21,21,20,19,19,700,370,330,1.93,2,9,1,None,No reliable access,Work
CYC2022040,2022,2022-10-23,17,11th,Black or African American,Male,South Mecklenburg High School,Yes,"$25,000-$39,999",7,Yes,Dual Track,No,No,19,21,17,21,16,850,440,410,3.73,5,5,2,Moderate,No reliable access,Community college
CYC2022041,2022,2022-10-16,15,10th,White,Female,East Mecklenburg High School,No,"Under $25,000",4,Yes,Dual Track,No,No,15,16,14,17,13,1170,590,580,2.71,3,4,10,Limited,Limited access,Work
CYC2022042,2022,2022-10-24,15,9th,Asian,Male,Olympic High School,Yes,"$40,000-$59,999",5,Yes,College Prep,Yes,No,20,23,21,23,21,950,470,480,2.69,5,6,2,Strong,Good access,Work
CYC2022043,2022,2022-10-18,16,10th,Black or African American,Female,Rocky River High School,Yes,"$25,000-$39,999",3,Yes,Career Readiness,No,Yes,26,26,22,30,28,1230,590,640,2.21,9,14,5,Moderate,Limited access,4-year college
CYC2022044,2022,2022-10-10,17,12th,Black or African American,Male,Ardrey Kell High School,Yes,"$25,000-$39,999",8,Yes,College Prep,No,Yes,21,20,21,22,20,1020,540,480,2.78,2,6,4,None,No reliable access,Community college
CYC2022045,2022,2022-10-07,15,10th,Black or African American,Female,Garinger High School,No,"$25,000-$39,999",4,Yes,Intensive Support,Yes,No,18,21,15,16,18,990,480,510,3.22,9,5,6,Strong,No reliable access,Community college
CYC2022046,2022,2022-10-03,18,12th,Black or African American,Female,Providence High School,Yes,"$60,000-$79,999",4,Yes,Dual Track,Yes,N/A,17,14,19,21,15,1030,560,470,1.89,2,1,7,Moderate,Good access,4-year college
CYC2022047,2022,2022-09-29,17,11th,Black or African American,Female,Olympic High School,Yes,"$25,000-$39,999",3,Yes,College Prep,Yes,No,19,20,19,21,21,1230,580,650,1.87,1,8,5,None,No reliable access,Work
CYC2022048,2022,2022-08-19,18,12th,White,Male,Julius Chambers High School,Yes,"$25,000-$39,999",3,Yes,Dual Track,No,No,16,19,15,19,17,850,440,410,2.15,1,7,4,Moderate,Limited access,Community college
CYC2022049,2022,2022-09-16,16,11th,Black or African American,Female,North Mecklenburg High School,No,"$40,000-$59,999",6,Yes,Dual Track,No,N/A,18,15,17,22,15,680,330,350,2.35,7,5,5,Limited,No reliable access,Military
CYC2022050,2022,2022-08-17,18,12th,Black or African American,Female,South Mecklenburg High School,Yes,"$25,000-$39,999",5,Yes,Career Readiness,No,Yes,18,16,14,16,17,900,450,450,3.15,8,7,5,Limited,Good access,Undecided
CYC2022051,2022,2022-10-02,16,11th,Asian,Male,North Mecklenburg High School,Yes,"$60,000-$79,999",5,Yes,College Prep,No,No,19,22,17,19,22,1120,510,610,2.9,3,6,5,Limited,Good access,Trade school
CYC2022052,2022,2022-09-02,17,12th,White,Female,Charlotte Catholic High School,Yes,"$25,000-$39,999",7,Yes,College Prep,Yes,No,16,15,18,17,14,1240,640,600,2.76,2,7,4,Moderate,Good access,4-year college
CYC2022053,2022,2022-10-01,16,11th,Hispanic/Latino,Non-binary,Julius Chambers High School,Yes,"$60,000-$79,999",4,No,College Prep,No,No,20,22,22,18,20,850,450,400,2.27,3,5,8,None,Good access,4-year college
CYC2022054,2022,2022-09-23,17,11th,Black or African American,Male,Mallard Creek High School,Yes,"Under $25,000",3,Yes,Intensive Support,No,No,18,19,14,16,15,1270,580,690,2.75,9,5,2,None,No reliable access,Undecided
CYC2022055,2022,2022-09-26,17,12th,Black or African American,Female,Myers Park High School,Yes,"Under $25,000",4,Yes,Dual Track,Yes,No,19,17,19,17,21,800,380,420,2.6,5,7,7,Limited,Limited access,4-year college
CYC2022056,2022,2022-09-09,15,10th,Asian,Female,West Charlotte High School,No,"$40,000-$59,999",3,No,College Prep,No,No,13,10,13,12,16,1310,660,650,1.71,2,15,6,Moderate,Limited access,Community college
CYC2022057,2022,2022-09-02,17,12th,White,Female,West Charlotte High School,Yes,"$100,000+",3,Yes,College Prep,No,N/A,16,16,18,16,13,1110,590,520,2.93,4,14,1,Moderate,Limited access,Work
CYC2022058,2022,2022-09-28,17,12th,Hispanic/Latino,Female,North Mecklenburg High School,Yes,"$80,000-$99,999",5,Yes,Dual Track,No,No,15,14,16,14,14,920,450,470,3.08,4,8,1,None,Good access,Community college
CYC2022059,2022,2022-09-01,16,11th,Black or African American,Male,Olympic High School,Yes,"Under $25,000",1,Yes,College Prep,No,No,20,20,17,22,21,1340,690,650,2.27,2,10,4,Limited,Limited access,4-year college
CYC2022060,2022,2022-09-05,18,12th,Black or African American,Male,Hopewell High School,No,"$40,000-$59,999",5,Yes,College Prep,No,N/A,18,19,16,19,21,1310,660,650,2.92,6,7,2,Strong,Limited access,4-year college
CYC2022061,2022,2022-09-30,18,12th,White,Male,Rocky River High School,No,"$60,000-$79,999",7,Yes,Career Readiness,No,N/A,18,17,14,22,18,1160,620,540,2.5,7,15,6,None,Limited access,4-year college
CYC2022062,2022,2022-09-26,17,12th,Black or African American,Female,West Charlotte High School,Yes,"Under $25,000",5,Yes,Career Readiness,No,N/A,23,25,24,24,26,1090,580,510,3.44,5,10,6,None,Limited access,Work
CYC2022063,2022,2022-10-26,15,10th,Asian,Male,Rocky River High School,No,"$80,000-$99,999",4,Yes,Intensive Support,No,No,23,23,19,24,26,800,390,410,1.25,10,16,7,Limited,Good access,Community college
CYC2022064,2022,2022-09-04,14,9th,White,Female,West Charlotte High School,No,"$40,000-$59,999",5,Yes,Career Readiness,No,No,24,23,23,22,26,1250,670,580,1,9,8,3,None,No reliable access,Military
CYC2022065,2022,2022-10-11,18,12th,Black or African American,Female,North Mecklenburg High School,No,"Under $25,000",4,Yes,Career Readiness,No,No,16,14,13,20,14,790,400,390,2.64,2,0,9,Moderate,Good access,Trade school
CYC2022066,2022,2022-10-04,16,11th,Black or African American,Female,Vance High School,Yes,"$100,000+",5,Yes,College Prep,No,No,14,13,14,15,15,990,530,460,1.98,3,0,8,Limited,Limited access,4-year college
CYC2022067,2022,2022-09-22,16,11th,Hispanic/Latino,Male,Hopewell High School,Yes,"Under $25,000",3,Yes,Career Readiness,Yes,No,13,11,14,12,14,1020,460,560,1.03,10,1,6,None,Good access,Community college
CYC2022068,2022,2022-10-22,16,10th,White,Male,Harding University High School,No,"$80,000-$99,999",6,Yes,College Prep,Yes,No,23,22,19,21,25,740,360,380,1.82,6,8,2,None,No reliable access,Trade school
CYC2022069,2022,2022-10-15,17,11th,White,Female,Harding University High School,Yes,"$80,000-$99,999",3,Yes,College Prep,No,No,12,9,10,14,12,760,400,360,2.85,4,1,5,Moderate,Limited access,Trade school
CYC2022070,2022,2022-10-08,16,11th,Black or African American,Male,Butler High School,No,"Under $25,000",3,Yes,Dual Track,No,Yes,21,24,17,22,19,920,480,440,3.32,5,12,8,Limited,Limited access,Military
CYC2022071,2022,2022-09-23,15,9th,Hispanic/Latino,Male,Garinger High School,No,"Under $25,000",8,No,Career Readiness,Yes,No,16,14,13,19,16,1190,650,540,3.21,4,13,1,Strong,Limited access,Trade school
CYC2022072,2022,2022-09-22,15,9th,White,Female,Julius Chambers High School,No,"$40,000-$59,999",2,Yes,College Prep,No,No,25,22,22,23,22,1130,590,540,1.95,7,6,2,Moderate,Good access,4-year college
CYC2022073,2022,2022-10-17,17,12th,White,Male,Butler High School,Yes,"$40,000-$59,999",2,Yes,Dual Track,No,No,26,23,22,28,28,910,470,440,2.2,7,7,1,None,No reliable access,4-year college
CYC2022074,2022,2022-09-21,16,10th,Asian,Female,South Mecklenburg High School,Yes,"Under $25,000",6,Yes,Intensive Support,Yes,No,16,18,12,18,17,930,510,420,2.36,8,9,2,Limited,Limited access,Community college
CYC2022075,2022,2022-10-25,16,11th,Multiracial,Male,Julius Chambers High School,No,"Under $25,000",4,Yes,Career Readiness,No,No,18,20,15,17,17,940,440,500,2.46,8,3,2,Limited,Limited access,Community college
CYC2022076,2022,2022-10-11,16,11th,Hispanic/Latino,Male,Mallard Creek High School,Yes,"Under $25,000",3,No,Career Readiness,Yes,No,17,14,19,18,17,770,370,400,1.43,9,11,3,None,Good access,Community college
CYC2022077,2022,2022-09-03,18,12th,White,Female,Myers Park High School,Yes,"$40,000-$59,999",5,Yes,College Prep,No,N/A,19,20,18,21,17,1180,580,600,1.9,4,10,3,Moderate,Good access,4-year college
CYC2022078,2022,2022-10-28,14,9th,Hispanic/Latino,Female,North Mecklenburg High School,No,"Under $25,000",4,Yes,Dual Track,No,No,17,14,19,17,14,930,480,450,2.89,5,0,3,Limited,No reliable access,Military
CYC2022079,2022,2022-08-21,15,10th,Hispanic/Latino,Female,Charlotte Catholic High School,Yes,"$40,000-$59,999",6,Yes,College Prep,No,No,15,15,14,18,14,1330,680,650,2.41,1,7,7,Limited,Good access,4-year college
CYC2022080,2022,2022-09-19,16,11th,Hispanic/Latino,Female,Mallard Creek High School,No,"Under $25,000",2,Yes,College Prep,Yes,No,10,12,8,11,8,610,290,320,2.21,3,1,1,None,Limited access,4-year college
CYC2022081,2022,2022-09-05,18,12th,Hispanic/Latino,Female,South Mecklenburg High School,No,"$60,000-$79,999",3,Yes,Intensive Support,No,Yes,22,24,24,23,24,860,450,410,1.8,7,5,4,Limited,Limited access,4-year college
CYC2022082,2022,2022-09-18,18,12th,Asian,Male,West Charlotte High School,No,"$40,000-$59,999",2,Yes,Career Readiness,Yes,No,25,27,25,26,25,750,370,380,2.34,8,8,3,Moderate,Good access,4-year college
CYC2022083,2022,2022-09-14,16,11th,Black or African American,Female,Harding University High School,Yes,"$25,000-$39,999",2,No,Career Readiness,Yes,No,19,20,15,21,19,1090,500,590,2.57,3,1,1,None,No reliable access,Military
CYC2022084,2022,2022-09-14,16,11th,Hispanic/Latino,Male,Myers Park High School,No,"Under $25,000",3,Yes,Dual Track,Yes,N/A,19,17,16,20,22,1180,570,610,3.17,7,0,3,Strong,Good access,4-year college
CYC2022085,2022,2022-10-11,18,12th,Black or African American,Female,Harding University High School,Yes,"Under $25,000",3,No,Dual Track,No,No,20,18,21,23,18,590,270,320,2.89,10,4,2,Limited,Good access,Trade school
CYC2022086,2022,2022-08-29,15,9th,Native American,Female,Harding University High School,Yes,"$60,000-$79,999",5,Yes,College Prep,Yes,Yes,17,20,13,16,15,1030,480,550,3.85,4,5,7,Moderate,Limited access,Community college
CYC2022087,2022,2022-08-28,16,11th,Hispanic/Latino,Female,Garinger High School,Yes,"$60,000-$79,999",5,No,Dual Track,Yes,N/A,19,16,17,19,19,820,430,390,2.2,1,5,1,Moderate,Limited access,Trade school
CYC2022088,2022,2022-10-18,15,9th,White,Female,Mallard Creek High School,Yes,"$40,000-$59,999",1,Yes,College Prep,No,No,17,15,16,20,19,780,430,350,3.67,1,3,3,Limited,Limited access,4-year college
CYC2022089,2022,2022-10-03,17,12th,Black or African American,Female,Ardrey Kell High School,No,"$100,000+",3,Yes,College Prep,No,No,19,22,21,22,20,1160,580,580,2,2,11,10,Moderate,Good access,Work
CYC2022090,2022,2022-09-11,16,11th,Black or African American,Male,Vance High School,Yes,"Under $25,000",5,Yes,College Prep,Yes,No,21,18,17,25,22,750,400,350,2.6,9,6,3,Limited,Good access,4-year college
CYC2022091,2022,2022-09-29,17,12th,Black or African American,Male,West Charlotte High School,No,"$40,000-$59,999",3,Yes,College Prep,No,No,21,24,23,21,18,1060,500,560,2.89,10,7,7,Limited,Limited access,4-year college
CYC2022092,2022,2022-10-19,16,11th,Black or African American,Female,West Charlotte High School,Yes,"Under $25,000",1,No,Career Readiness,No,No,22,20,24,25,19,1070,580,490,2.56,3,5,4,Limited,Limited access,4-year college
CYC2022093,2022,2022-08-29,16,11th,White,Female,Ardrey Kell High School,No,"$25,000-$39,999",3,Yes,Career Readiness,Yes,N/A,20,18,22,19,22,840,440,400,1.24,6,0,5,Limited,Limited access,Community college
CYC2022094,2022,2022-09-23,15,10th,Hispanic/Latino,Male,West Charlotte High School,Yes,"Under $25,000",2,Yes,College Prep,Yes,No,16,17,14,20,16,670,360,310,2.23,2,8,3,Moderate,Limited access,Work
CYC2022095,2022,2022-08-31,18,12th,White,Female,Garinger High School,Yes,"$25,000-$39,999",2,No,College Prep,Yes,No,21,20,18,22,20,950,500,450,2.55,6,2,1,Strong,Good access,Community college
CYC2022096,2022,2022-10-10,16,11th,White,Female,Harding University High School,Yes,"$25,000-$39,999",2,No,College Prep,No,No,22,19,22,26,20,1130,600,530,2.3,1,4,2,Moderate,Good access,Military
CYC2022097,2022,2022-09-15,17,12th,Black or African American,Male,Rocky River High School,No,"$40,000-$59,999",3,No,Dual Track,No,Yes,16,18,13,16,13,970,500,470,2.65,10,0,3,Limited,Limited access,Work
CYC2022098,2022,2022-08-31,15,10th,Black or African American,Male,Butler High School,No,"$60,000-$79,999",4,Yes,College Prep,No,No,23,20,25,22,25,1030,510,520,2.72,5,14,1,Limited,Limited access,Community college
CYC2022099,2022,2022-10-06,15,9th,Black or African American,Male,Charlotte Catholic High School,Yes,"$40,000-$59,999",2,Yes,Intensive Support,No,No,23,23,24,27,24,850,460,390,2.06,9,10,3,Limited,Good access,Work
CYC2022100,2022,2022-09-28,18,12th,Black or African American,Female,Garinger High School,No,"$25,000-$39,999",5,No,College Prep,No,No,22,20,20,26,23,1080,500,580,2.09,8,9,9,Moderate,Limited access,4-year college
CYC2022101,2022,2022-08-29,16,11th,Hispanic/Latino,Female,North Mecklenburg High School,Yes,"$25,000-$39,999",3,Yes,Career Readiness,No,N/A,15,18,15,15,16,1140,610,530,2.43,10,12,3,None,Limited access,Military
CYC2022102,2022,2022-08-28,18,12th,Hispanic/Latino,Male,North Mecklenburg High School,No,"$100,000+",6,Yes,Career Readiness,No,No,18,20,18,17,21,990,530,460,2.12,10,13,1,Limited,Good access,4-year college
